stage,team,player_key,league,salary,season,season_end,season_start,team.1,name,position,points_per_game,rebounds_per_game,assists_per_game,blocks_per_game,steals_per_game,turnovers_per_game,player_utility,player_value
Playoffs,DAL,Eduardo Najera (2001 - 2002),NBA,465850,2001 - 2002,2002,2001,Dallas Mavericks,Eduardo Najera,PF,4.625,1.625,0.125,0.0,0.375,0.25,7.2625,15.58978211870774
Playoffs,POR,Bonzi Wells (2001 - 2002),NBA,2028239,2001 - 2002,2002,2001,Portland Trail Blazers,Bonzi Wells,SG,12.333333333333336,4.0,4.333333333333333,0.3333333333333333,2.0,3.6666666666666665,24.63333333333333,12.145182758705127
Playoffs,TOR,Jerome Williams (2001 - 2002),NBA,5000000,2001 - 2002,2002,2001,Toronto Raptors,Jerome Williams,SF,7.2,6.6,1.4,0.2,1.8,0.8,20.42,4.0840000000000005
Playoffs,LAL,Lindsey Hunter (2001 - 2002),NBA,3425760,2001 - 2002,2002,2001,Los Angeles Lakers,Lindsey Hunter,PG,2.0,0.3888888888888889,0.5555555555555556,0.0,0.1111111111111111,0.2777777777777778,3.244444444444445,0.9470728960710747
Playoffs,UTA,Andrei Kirilenko (2001 - 2002),NBA,831120,2001 - 2002,2002,2001,Utah Jazz,Andrei Kirilenko,SF,8.75,3.75,1.0,2.5,1.75,1.5,21.75,26.16950620848975
Playoffs,BOS,Erick Strickland (2001 - 2002),NBA,637415,2001 - 2002,2002,2001,Boston Celtics,Erick Strickland,SG,2.9166666666666665,1.0833333333333333,1.4166666666666667,0.08333333333333333,0.4166666666666667,0.75,6.591666666666668,10.341248114127637
Playoffs,ORL,Pat Garrity (2001 - 2002),NBA,1569691,2001 - 2002,2002,2001,Orlando Magic,Pat Garrity,PF,8.5,7.5,2.25,0.25,0.5,0.75,21.625,13.776596795165418
Playoffs,ORL,Monty Williams (2001 - 2002),NBA,778350,2001 - 2002,2002,2001,Orlando Magic,Monty Williams,SF,8.5,5.5,2.25,0.0,0.75,1.25,18.725,24.057300700199143
Playoffs,MIN,Rasho Nesterovic (2001 - 2002),NBA,1725788,2001 - 2002,2002,2001,Minnesota Timberwolves,Rasho Nesterovic,C,11.333333333333336,6.666666666666668,1.0,0.0,0.3333333333333333,1.3333333333333333,20.16666666666667,11.685483191832757
Playoffs,SAS,Terry Porter (2001 - 2002),NBA,2400000,2001 - 2002,2002,2001,San Antonio Spurs,Terry Porter,PG,3.3,0.9,0.8,0.0,0.4,0.5,5.88,2.45
Playoffs,IND,Kevin Ollie (2001 - 2002),NBA,590850,2001 - 2002,2002,2001,Chicago Bulls,Kevin Ollie,PG,5.8,2.4,4.6,0.0,0.6,1.0,15.779999999999998,26.707286113226704
Playoffs,TOR,Hakeem Olajuwon (2001 - 2002),NBA,5061539,2001 - 2002,2002,2001,Toronto Raptors,Hakeem Olajuwon,None,5.6,3.8,0.4,0.8,1.4,1.2,13.96,2.7580544178361563
Playoffs,SAS,Danny Ferry (2001 - 2002),NBA,1000000,2001 - 2002,2002,2001,San Antonio Spurs,Danny Ferry,SF,2.8,2.0,0.8,0.1,0.0,0.2,6.4,6.4
Playoffs,UTA,Bryon Russell (2001 - 2002),NBA,5142857,2001 - 2002,2002,2001,Utah Jazz,Bryon Russell,SF,7.0,4.25,1.75,0.0,1.0,2.25,14.475,2.814583411516206
Playoffs,UTA,Greg Ostertag (2001 - 2002),NBA,6933328,2001 - 2002,2002,2001,Utah Jazz,Greg Ostertag,C,6.75,8.5,0.5,1.5,0.5,1.5,20.2,2.9134637795875227
Playoffs,DAL,Greg Buckner (2001 - 2002),NBA,1200000,2001 - 2002,2002,2001,Dallas Mavericks,Greg Buckner,SF,3.8571428571428568,3.7142857142857135,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.42857142857142855,9.885714285714286,8.238095238095239
Playoffs,MIN,Anthony Peeler (2001 - 2002),NBA,2978500,2001 - 2002,2002,2001,Minnesota Timberwolves,Anthony Peeler,SG,9.0,4.333333333333333,0.6666666666666666,0.0,1.3333333333333333,2.0,15.866666666666667,5.327066196631415
Playoffs,ORL,Patrick Ewing (2001 - 2002),NBA,2118420,2001 - 2002,2002,2001,Orlando Magic,Patrick Ewing,SF,6.5,5.5,1.0,1.0,0.25,0.5,16.6,7.836028738399374
Playoffs,SAS,Mark Bryant (2001 - 2002),NBA,1000000,2001 - 2002,2002,2001,San Antonio Spurs,Mark Bryant,PF,2.333333333333333,1.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,4.655555555555557,4.655555555555557
Playoffs,DET,Zeljko Rebraca (2001 - 2002),NBA,3500000,2001 - 2002,2002,2001,Detroit Pistons,Zeljko Rebraca,C,4.2,2.0,0.0,0.2,0.2,0.8,6.6000000000000005,1.885714285714286
Playoffs,IND,Jeff Foster (2001 - 2002),NBA,986400,2001 - 2002,2002,2001,Indiana Pacers,Jeff Foster,C,4.0,4.8,1.4,0.2,0.6,1.8,11.659999999999998,11.820762368207621
Playoffs,ORL,Mike Miller (2001 - 2002),NBA,2494080,2001 - 2002,2002,2001,Orlando Magic,Mike Miller,SF,4.75,1.25,1.25,0.0,1.0,1.0,9.125,3.6586637156787276
Playoffs,ORL,Horace Grant (2001 - 2002),NBA,2419580,2001 - 2002,2002,2001,Orlando Magic,Horace Grant,PF,4.5,7.75,2.25,0.25,0.75,0.5,18.675,7.71828168525116
Playoffs,SAS,David Robinson (2001 - 2002),NBA,9500000,2001 - 2002,2002,2001,San Antonio Spurs,David Robinson,None,4.5,5.75,1.25,0.75,0.75,0.5,15.775,1.6605263157894736
Playoffs,IND,Jamaal Tinsley (2001 - 2002),NBA,749160,2001 - 2002,2002,2001,Indiana Pacers,Jamaal Tinsley,PG,3.6,2.0,5.0,0.0,0.4,2.4,11.9,15.884457258796518
Playoffs,CHA,Robert Traylor (2001 - 2002),NBA,2793505,2001 - 2002,2002,2001,Charlotte Hornets,Robert Traylor,C,2.25,2.0,0.375,0.25,0.25,0.5,5.7125,2.0449220602791116
Playoffs,SEA,Jerome James (2001 - 2002),NBA,465850,2001 - 2002,2002,2001,Seattle SuperSonics,Jerome James,C,3.6,2.4,0.8,1.0,0.0,0.8,8.879999999999997,19.061929805731452
Playoffs,POR,Ruben Patterson (2001 - 2002),NBA,4538000,2001 - 2002,2002,2001,Portland Trail Blazers,Ruben Patterson,SF,5.333333333333333,2.333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,10.3,2.2697223446452184
Playoffs,POR,Damon Stoudamire (2001 - 2002),NBA,12375000,2001 - 2002,2002,2001,Portland Trail Blazers,Damon Stoudamire,PG,5.0,2.333333333333333,3.333333333333333,0.0,0.6666666666666666,1.3333333333333333,12.8,1.0343434343434343
Playoffs,POR,Dale Davis (2001 - 2002),NBA,7010000,2001 - 2002,2002,2001,Portland Trail Blazers,Dale Davis,C,2.333333333333333,6.666666666666668,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,16.333333333333332,2.330004755111745
Playoffs,PHI,Corie Blount (2001 - 2002),NBA,1609235,2001 - 2002,2002,2001,Philadelphia 76ers,Corie Blount,C,1.4,2.8,0.4,0.4,0.4,0.8,6.159999999999998,3.8279058061749827
Playoffs,SAS,Tim Duncan (2002 - 2003),NBA,12072500,2002 - 2003,2003,2002,San Antonio Spurs,Tim Duncan,C,24.70833333333333,15.375,5.291666666666667,3.2916666666666665,0.625,3.1666666666666665,55.7625,4.618968730586043
Playoffs,DAL,Dirk Nowitzki (2002 - 2003),NBA,10067750,2002 - 2003,2003,2002,Dallas Mavericks,Dirk Nowitzki,PF,25.294117647058826,11.529411764705882,2.176470588235294,0.9411764705882352,1.2352941176470589,2.3529411764705883,44.39411764705882,4.409537150511169
Playoffs,NJN,Jason Kidd (2002 - 2003),NBA,9265000,2002 - 2003,2003,2002,New Jersey Nets,Jason Kidd,SG,20.1,7.6,8.15,0.2,1.8,3.95,41.495,4.478683216405828
Playoffs,DAL,Nick Van Exel (2002 - 2003),NBA,11061234,2002 - 2003,2003,2002,Dallas Mavericks,Nick Van Exel,None,19.45,3.4,4.1,0.0,0.6,1.95,28.93,2.6154405557282305
Playoffs,LAL,Kobe Bryant (2002 - 2003),NBA,12375000,2002 - 2003,2003,2002,Los Angeles Lakers,Kobe Bryant,SF,32.083333333333336,5.083333333333333,5.166666666666667,0.08333333333333333,1.1666666666666667,3.5,44.93333333333334,3.6309764309764314
Playoffs,DET,Richard Hamilton (2002 - 2003),NBA,2681783,2002 - 2003,2003,2002,Detroit Pistons,Richard Hamilton,SG,22.529411764705888,3.882352941176471,2.647058823529412,0.05882352941176471,0.7647058823529411,3.3529411764705883,29.45294117647059,10.982596718851074
Playoffs,PHI,Allen Iverson (2002 - 2003),NBA,12375000,2002 - 2003,2003,2002,Philadelphia 76ers,Allen Iverson,PG,31.66666666666667,4.333333333333333,7.416666666666668,0.08333333333333333,2.4166666666666665,3.9166666666666665,49.075,3.965656565656566
Playoffs,NJN,Kenyon Martin (2002 - 2003),NBA,4067160,2002 - 2003,2003,2002,New Jersey Nets,Kenyon Martin,PF,18.9,9.35,2.85,1.55,1.45,2.9,37.495,9.21896360113691
Playoffs,DAL,Michael Finley (2002 - 2003),NBA,11953125,2002 - 2003,2003,2002,Dallas Mavericks,Michael Finley,SF,18.3,5.75,3.0,0.6,1.3,1.55,31.95,2.672941176470588
Playoffs,SAS,Tony Parker (2002 - 2003),NBA,800400,2002 - 2003,2003,2002,San Antonio Spurs,Tony Parker,PG,14.666666666666664,2.75,3.5416666666666665,0.125,0.9166666666666666,1.9583333333333333,23.404166666666665,29.240588039313675
Playoffs,LAL,Shaquille O'Neal (2002 - 2003),NBA,23571429,2002 - 2003,2003,2002,Los Angeles Lakers,Shaquille O'Neal,C,27.0,14.833333333333336,3.6666666666666665,2.833333333333333,0.5833333333333334,2.9166666666666665,54.21666666666666,2.3001009682809923
Playoffs,DAL,Steve Nash (2002 - 2003),NBA,5750000,2002 - 2003,2003,2002,Dallas Mavericks,Steve Nash,PG,16.1,3.5,7.25,0.05,0.85,2.55,30.425,5.291304347826087
Playoffs,SAS,Stephen Jackson (2002 - 2003),NBA,699935,2002 - 2003,2003,2002,San Antonio Spurs,Stephen Jackson,SF,12.791666666666664,4.083333333333333,2.708333333333333,0.375,1.375,2.833333333333333,22.42083333333333,32.03273637313941
Playoffs,NJN,Richard Jefferson (2002 - 2003),NBA,1482840,2002 - 2003,2003,2002,New Jersey Nets,Richard Jefferson,SF,14.05,6.35,2.35,0.2,0.8,2.3,24.895,16.788729734833158
Playoffs,SAC,Peja Stojakovic (2002 - 2003),NBA,5625000,2002 - 2003,2003,2002,Sacramento Kings,Peja Stojakovic,SF,23.08333333333333,6.916666666666668,2.5,0.4166666666666667,0.8333333333333334,1.0,36.63333333333333,6.5125925925925925
Playoffs,BOS,Paul Pierce (2002 - 2003),NBA,10067750,2002 - 2003,2003,2002,Boston Celtics,Paul Pierce,SF,27.1,9.0,6.7,0.8,2.1,4.4,49.35000000000001,4.9017903702416135
Playoffs,DET,Chauncey Billups (2002 - 2003),NBA,4546000,2002 - 2003,2003,2002,Detroit Pistons,Chauncey Billups,SG,18.0,3.3571428571428568,4.714285714285714,0.14285714285714285,0.6428571428571429,2.4285714285714284,28.242857142857147,6.212683049462637
Playoffs,SAS,Manu Ginobili (2002 - 2003),NBA,1325000,2002 - 2003,2003,2002,San Antonio Spurs,Manu Ginobili,SG,9.416666666666666,3.8333333333333335,2.9166666666666665,0.375,1.7083333333333333,1.5,21.058333333333334,15.89308176100629
Playoffs,SAS,Malik Rose (2002 - 2003),NBA,4370000,2002 - 2003,2003,2002,San Antonio Spurs,Malik Rose,SF,9.25,5.75,1.0,0.4583333333333333,0.6666666666666666,1.7916666666666667,18.108333333333327,4.143783371472157
Playoffs,ORL,Tracy McGrady (2002 - 2003),NBA,12072500,2002 - 2003,2003,2002,Orlando Magic,Tracy McGrady,SF,31.714285714285715,6.7142857142857135,4.714285714285714,0.8571428571428571,2.0,3.7142857142857135,48.84285714285714,4.045794751945094
Playoffs,NJN,Kerry Kittles (2002 - 2003),NBA,8966667,2002 - 2003,2003,2002,New Jersey Nets,Kerry Kittles,SG,10.8,3.5,2.0,0.25,1.45,0.85,20.55,2.291821476140466
Playoffs,SAS,David Robinson (2002 - 2003),NBA,10500000,2002 - 2003,2003,2002,San Antonio Spurs,David Robinson,None,7.826086956521738,6.608695652173912,0.9130434782608696,1.3478260869565215,0.7826086956521741,1.0434782608695652,20.343478260869567,1.9374741200828158
Playoffs,BOS,Antoine Walker (2002 - 2003),NBA,12375000,2002 - 2003,2003,2002,Boston Celtics,Antoine Walker,PF,17.3,8.7,4.3,0.4,1.7,3.7,34.68999999999999,2.8032323232323226
Playoffs,SAC,Bobby Jackson (2002 - 2003),NBA,2700000,2002 - 2003,2003,2002,Sacramento Kings,Bobby Jackson,PG,14.333333333333336,4.5,3.333333333333333,0.08333333333333333,1.0,1.4166666666666667,25.48333333333333,9.43827160493827
Playoffs,SAS,Bruce Bowen (2002 - 2003),NBA,3550000,2002 - 2003,2003,2002,San Antonio Spurs,Bruce Bowen,SF,6.916666666666668,2.875,1.625,0.7083333333333334,0.8333333333333334,0.625,15.2625,4.299295774647887
Playoffs,SAC,Chris Webber (2002 - 2003),NBA,14343750,2002 - 2003,2003,2002,Sacramento Kings,Chris Webber,PF,23.714285714285715,8.285714285714286,3.571428571428572,1.1428571428571428,1.4285714285714286,3.2857142857142856,40.87142857142858,2.849424214130097
Playoffs,PHI,Derrick Coleman (2002 - 2003),NBA,9380000,2002 - 2003,2003,2002,Philadelphia 76ers,Derrick Coleman,C,13.583333333333336,8.0,2.0,1.3333333333333333,0.5833333333333334,1.4166666666666667,28.6,3.0490405117270787
Playoffs,MIN,Kevin Garnett (2002 - 2003),NBA,25200000,2002 - 2003,2003,2002,Minnesota Timberwolves,Kevin Garnett,PF,27.0,15.666666666666664,5.166666666666667,1.6666666666666667,1.6666666666666667,3.0,57.21666666666667,2.2705026455026456
Playoffs,DAL,Raef LaFrentz (2002 - 2003),NBA,7270000,2002 - 2003,2003,2002,Dallas Mavericks,Raef LaFrentz,C,8.0,4.4,0.25,2.15,0.55,0.7,18.355000000000004,2.524759284731775
Playoffs,BOS,Tony Delk (2002 - 2003),NBA,2700000,2002 - 2003,2003,2002,Boston Celtics,Tony Delk,PG,15.8,4.7,3.6,0.4,1.2,1.3,28.74,10.644444444444444
Playoffs,NJN,Lucious Harris (2002 - 2003),NBA,2640000,2002 - 2003,2003,2002,New Jersey Nets,Lucious Harris,SG,7.75,2.6,1.6,0.0,0.45,1.1,13.070000000000002,4.950757575757576
Playoffs,LAL,Derek Fisher (2002 - 2003),NBA,3000000,2002 - 2003,2003,2002,Los Angeles Lakers,Derek Fisher,SG,12.75,3.0,1.8333333333333333,0.08333333333333333,1.5,1.5,20.766666666666673,6.922222222222224
Playoffs,SAC,Mike Bibby (2002 - 2003),NBA,8500000,2002 - 2003,2003,2002,Sacramento Kings,Mike Bibby,PG,12.666666666666664,2.583333333333333,5.0,0.4166666666666667,1.1666666666666667,1.5,24.93333333333333,2.933333333333333
Playoffs,DET,Ben Wallace (2002 - 2003),NBA,5200000,2002 - 2003,2003,2002,Detroit Pistons,Ben Wallace,C,8.882352941176471,16.294117647058822,1.6470588235294117,3.0588235294117645,2.4705882352941178,0.8823529411764706,41.082352941176474,7.900452488687783
Playoffs,DET,Tayshaun Prince (2002 - 2003),NBA,903360,2002 - 2003,2003,2002,Detroit Pistons,Tayshaun Prince,SF,9.4,3.8,1.5333333333333334,0.8666666666666667,0.5333333333333333,1.0666666666666669,17.993333333333336,19.918231196127053
Playoffs,MIN,Troy Hudson (2002 - 2003),NBA,2000000,2002 - 2003,2003,2002,Minnesota Timberwolves,Troy Hudson,PG,23.5,2.0,5.5,0.0,1.3333333333333333,2.6666666666666665,34.15,17.075
Playoffs,PHI,Eric Snow (2002 - 2003),NBA,4125000,2002 - 2003,2003,2002,Philadelphia 76ers,Eric Snow,PG,11.5,3.333333333333333,5.583333333333332,0.0,1.5,2.5,24.375,5.909090909090909
Playoffs,IND,Jermaine O'Neal (2002 - 2003),NBA,6900000,2002 - 2003,2003,2002,Indiana Pacers,Jermaine O'Neal,PF,22.83333333333333,17.5,0.6666666666666666,3.0,0.5,3.0,48.83333333333333,7.077294685990337
Playoffs,SAC,Vlade Divac (2002 - 2003),NBA,11248076,2002 - 2003,2003,2002,Sacramento Kings,Vlade Divac,C,11.416666666666664,5.75,2.25,0.9166666666666666,0.6666666666666666,1.3333333333333333,23.525,2.0914687987527825
Playoffs,SAC,Jim Jackson (2002 - 2003),NBA,791341,2002 - 2003,2003,2002,Sacramento Kings,Jim Jackson,SF,11.25,3.9166666666666665,1.1666666666666667,0.25,0.6666666666666666,1.4166666666666667,18.116666666666664,22.893628242017872
Playoffs,NJN,Rodney Rogers (2002 - 2003),NBA,2796000,2002 - 2003,2003,2002,New Jersey Nets,Rodney Rogers,PF,6.7,2.8,1.35,0.15,0.3,1.25,11.735,4.197067238912733
Playoffs,POR,Bonzi Wells (2002 - 2003),NBA,6300000,2002 - 2003,2003,2002,Portland Trail Blazers,Bonzi Wells,SG,19.0,6.857142857142858,3.7142857142857135,0.42857142857142855,2.142857142857143,3.0,34.942857142857136,5.546485260770974
Playoffs,PHX,Stephon Marbury (2002 - 2003),NBA,12375000,2002 - 2003,2003,2002,Phoenix Suns,Stephon Marbury,PG,22.0,4.0,5.666666666666668,0.0,1.1666666666666667,3.8333333333333335,33.8,2.731313131313131
Playoffs,PHI,Kenny Thomas (2002 - 2003),NBA,1557684,2002 - 2003,2003,2002,Philadelphia 76ers,Kenny Thomas,PF,10.583333333333334,9.333333333333334,0.9166666666666666,0.4166666666666667,0.6666666666666666,1.5833333333333333,23.74166666666667,15.241645074781964
Playoffs,SAS,Speedy Claxton (2002 - 2003),NBA,1076400,2002 - 2003,2003,2002,San Antonio Spurs,Speedy Claxton,PG,5.208333333333333,1.875,1.875,0.20833333333333331,0.6666666666666666,1.0,11.020833333333332,10.238603988603987
Playoffs,PHI,Keith Van Horn (2002 - 2003),NBA,12072500,2002 - 2003,2003,2002,Philadelphia 76ers,Keith Van Horn,None,10.416666666666666,7.5,0.75,0.16666666666666666,0.8333333333333334,2.1666666666666665,20.375,1.6877200248498654
Playoffs,NJN,Aaron Williams (2002 - 2003),NBA,2700000,2002 - 2003,2003,2002,New Jersey Nets,Aaron Williams,C,6.473684210526316,4.578947368421051,0.9473684210526316,0.8947368421052632,0.3157894736842105,0.6842105263157895,15.126315789473686,5.60233918128655
Playoffs,POR,Rasheed Wallace (2002 - 2003),NBA,16200000,2002 - 2003,2003,2002,Portland Trail Blazers,Rasheed Wallace,C,17.428571428571427,5.142857142857143,2.571428571428572,0.7142857142857143,0.5714285714285714,0.8571428571428571,29.17142857142857,1.800705467372134
Playoffs,NJN,Jason Collins (2002 - 2003),NBA,1147440,2002 - 2003,2003,2002,New Jersey Nets,Jason Collins,C,5.85,6.25,0.85,0.6,0.65,0.9,16.225,14.140172906644358
Playoffs,DET,Corliss Williamson (2002 - 2003),NBA,4500000,2002 - 2003,2003,2002,Detroit Pistons,Corliss Williamson,PF,7.8,2.2,1.0,0.2,0.26666666666666666,1.3333333333333333,11.54,2.5644444444444443
Playoffs,DAL,Eduardo Najera (2002 - 2003),NBA,3047620,2002 - 2003,2003,2002,Dallas Mavericks,Eduardo Najera,PF,6.105263157894738,3.8947368421052633,0.7894736842105263,0.21052631578947367,0.7368421052631579,0.8421052631578947,13.015789473684213,4.270804586426199
Playoffs,IND,Metta World Peace (2002 - 2003),NBA,1904860,2002 - 2003,2003,2002,Indiana Pacers,Metta World Peace,SF,19.0,5.833333333333332,2.1666666666666665,1.0,2.5,2.6666666666666665,33.583333333333336,17.630342037385077
Playoffs,PHX,Shawn Marion (2002 - 2003),NBA,2265375,2002 - 2003,2003,2002,Phoenix Suns,Shawn Marion,SF,18.5,11.666666666666664,2.0,1.8333333333333333,1.8333333333333333,2.1666666666666665,40.66666666666666,17.951406132170902
Playoffs,MIL,Gary Payton (2002 - 2003),NBA,12636117,2002 - 2003,2003,2002,Seattle SuperSonics,Gary Payton,PG,18.5,3.0,8.666666666666666,0.16666666666666666,1.3333333333333333,2.1666666666666665,35.933333333333344,2.84370058724
Playoffs,SAC,Doug Christie (2002 - 2003),NBA,6250000,2002 - 2003,2003,2002,Sacramento Kings,Doug Christie,SG,9.083333333333334,6.166666666666668,4.583333333333333,0.25,1.0,1.8333333333333333,24.025,3.844
Playoffs,POR,Damon Stoudamire (2002 - 2003),NBA,12375000,2002 - 2003,2003,2002,Portland Trail Blazers,Damon Stoudamire,PG,15.285714285714285,5.142857142857143,5.571428571428571,0.2857142857142857,0.8571428571428571,1.7142857142857142,30.385714285714286,2.4554112554112555
Playoffs,MIL,Tim Thomas (2002 - 2003),NBA,10750000,2002 - 2003,2003,2002,Milwaukee Bucks,Tim Thomas,SF,17.833333333333332,4.833333333333333,1.3333333333333333,1.0,0.5,1.3333333333333333,27.3,2.5395348837209304
Playoffs,DET,Chucky Atkins (2002 - 2003),NBA,3600000,2002 - 2003,2003,2002,Detroit Pistons,Chucky Atkins,PG,6.0588235294117645,1.1764705882352942,1.5294117647058822,0.0,1.0,1.0588235294117647,10.705882352941178,2.973856209150327
Playoffs,MIL,Sam Cassell (2002 - 2003),NBA,4850000,2002 - 2003,2003,2002,Milwaukee Bucks,Sam Cassell,PG,17.166666666666668,3.1666666666666665,2.6666666666666665,0.16666666666666666,0.5,2.833333333333333,23.46666666666667,4.838487972508592
Playoffs,NOP,Baron Davis (2002 - 2003),NBA,3942922,2002 - 2003,2003,2002,New Orleans Hornets,Baron Davis,PG,20.4,3.6,8.4,0.4,1.4,3.0,37.92,9.617233107832213
Playoffs,BOS,Walter McCarty (2002 - 2003),NBA,762435,2002 - 2003,2003,2002,Boston Celtics,Walter McCarty,SF,9.9,4.3,2.2,0.5,0.8,1.1,19.86,26.048122135001673
Playoffs,NOP,Jamal Mashburn (2002 - 2003),NBA,7750000,2002 - 2003,2003,2002,New Orleans Hornets,Jamal Mashburn,SF,24.75,3.5,5.25,0.25,1.0,2.5,36.825,4.751612903225807
Playoffs,ORL,Drew Gooden (2002 - 2003),NBA,2794920,2002 - 2003,2003,2002,Memphis Grizzlies,Drew Gooden,PF,14.0,12.714285714285715,0.5714285714285714,0.8571428571428571,0.42857142857142855,1.7142857142857142,30.97142857142857,11.081329187035255
Playoffs,UTA,Karl Malone (2002 - 2003),NBA,19250000,2002 - 2003,2003,2002,Utah Jazz,Karl Malone,SG,19.6,6.8,4.0,0.4,1.6,4.0,33.760000000000005,1.753766233766234
Playoffs,POR,Zach Randolph (2002 - 2003),NBA,1095720,2002 - 2003,2003,2002,Portland Trail Blazers,Zach Randolph,PF,13.857142857142858,8.714285714285714,1.5714285714285714,0.2857142857142857,0.42857142857142855,1.8571428571428568,26.242857142857147,23.95033141939286
Playoffs,DAL,Raja Bell (2002 - 2003),NBA,612435,2002 - 2003,2003,2002,Dallas Mavericks,Raja Bell,SG,5.705882352941178,3.0,1.5882352941176472,0.0,0.29411764705882354,0.35294117647058826,11.923529411764704,19.469052898290766
Playoffs,BOS,Eric Williams (2002 - 2003),NBA,5004000,2002 - 2003,2003,2002,Boston Celtics,Eric Williams,SF,9.6,3.2,1.7,0.0,0.9,1.2,16.59,3.3153477218225422
Playoffs,DET,Mehmet Okur (2002 - 2003),NBA,1000000,2002 - 2003,2003,2002,Detroit Pistons,Mehmet Okur,C,5.529411764705882,4.117647058823529,0.7647058823529411,0.7058823529411765,0.7058823529411765,0.8235294117647058,13.617647058823529,13.617647058823529
Playoffs,PHI,Aaron McKie (2002 - 2003),NBA,4500000,2002 - 2003,2003,2002,Philadelphia 76ers,Aaron McKie,SF,7.75,3.583333333333333,1.8333333333333333,0.16666666666666666,0.8333333333333334,1.25,15.55,3.4555555555555557
Playoffs,MIL,Toni Kukoc (2002 - 2003),NBA,8050000,2002 - 2003,2003,2002,Milwaukee Bucks,Toni Kukoc,PF,14.833333333333336,4.166666666666667,3.6666666666666665,0.16666666666666666,2.1666666666666665,1.8333333333333333,28.16666666666667,3.4989648033126297
Playoffs,LAL,Devean George (2002 - 2003),NBA,4546000,2002 - 2003,2003,2002,Los Angeles Lakers,Devean George,SF,8.0,4.454545454545454,2.1818181818181817,0.3636363636363637,1.0,1.0909090909090908,18.254545454545454,4.015518137823461
Playoffs,MIN,Wally Szczerbiak (2002 - 2003),NBA,2933187,2002 - 2003,2003,2002,Minnesota Timberwolves,Wally Szczerbiak,SF,14.5,5.0,2.1666666666666665,0.16666666666666666,1.0,3.0,23.08333333333333,7.869710773071518
Playoffs,PHX,Amar'e Stoudemire (2002 - 2003),NBA,1767120,2002 - 2003,2003,2002,Phoenix Suns,Amar'e Stoudemire,C,14.166666666666664,7.833333333333332,1.1666666666666667,1.5,1.6666666666666667,3.1666666666666665,28.48333333333333,16.118505440113477
Playoffs,DAL,Walt Williams (2002 - 2003),NBA,1030000,2002 - 2003,2003,2002,Dallas Mavericks,Walt Williams,SF,5.666666666666668,2.8666666666666667,1.0,0.8,0.3333333333333333,1.1333333333333333,11.74,11.398058252427184
Playoffs,NOP,David Wesley (2002 - 2003),NBA,3600000,2002 - 2003,2003,2002,New Orleans Hornets,David Wesley,SG,13.166666666666664,1.1666666666666667,2.1666666666666665,0.16666666666666666,0.8333333333333334,2.5,17.316666666666666,4.810185185185185
Playoffs,MIL,Desmond Mason (2002 - 2003),NBA,1235880,2002 - 2003,2003,2002,Seattle SuperSonics,Desmond Mason,SF,13.0,7.0,0.8333333333333334,0.6666666666666666,1.0,1.1666666666666667,24.816666666666666,20.080158807219686
Playoffs,UTA,Matt Harpring (2002 - 2003),NBA,4000000,2002 - 2003,2003,2002,Utah Jazz,Matt Harpring,SG,14.8,5.4,1.0,0.2,1.0,1.6,23.58,5.895
Playoffs,DET,Jon Barry (2002 - 2003),NBA,3175000,2002 - 2003,2003,2002,Detroit Pistons,Jon Barry,SG,5.0,1.7142857142857142,1.4285714285714286,0.07142857142857142,0.5714285714285714,0.5,9.985714285714282,3.1451068616422937
Playoffs,POR,Ruben Patterson (2002 - 2003),NBA,4991800,2002 - 2003,2003,2002,Portland Trail Blazers,Ruben Patterson,SF,10.0,3.7142857142857135,1.5714285714285714,0.14285714285714285,0.5714285714285714,1.4285714285714286,16.814285714285713,3.3683812881697413
Playoffs,NOP,Jamaal Magloire (2002 - 2003),NBA,1121280,2002 - 2003,2003,2002,New Orleans Hornets,Jamaal Magloire,C,11.5,8.333333333333334,0.3333333333333333,1.0,0.6666666666666666,1.5,23.83333333333333,21.255469939117194
Playoffs,LAL,Robert Horry (2002 - 2003),NBA,5300000,2002 - 2003,2003,2002,Los Angeles Lakers,Robert Horry,PF,5.583333333333332,6.666666666666668,3.083333333333333,1.0,1.25,1.4166666666666667,21.291666666666664,4.017295597484276
Playoffs,BOS,Tony Battie (2002 - 2003),NBA,4000000,2002 - 2003,2003,2002,Boston Celtics,Tony Battie,C,6.6,4.9,0.5,1.4,0.4,0.7,16.130000000000006,4.0325000000000015
Playoffs,ORL,Darrell Armstrong (2002 - 2003),NBA,4010000,2002 - 2003,2003,2002,Orlando Magic,Darrell Armstrong,PG,9.428571428571429,2.4285714285714284,3.7142857142857135,0.0,0.8571428571428571,2.4285714285714284,17.200000000000006,4.289276807980052
Playoffs,ORL,Gordan Giricek (2002 - 2003),NBA,1400000,2002 - 2003,2003,2002,Memphis Grizzlies,Gordan Giricek,SG,9.428571428571429,3.1428571428571432,1.0,0.14285714285714285,0.2857142857142857,1.8571428571428568,13.7,9.785714285714286
